id,carat,cut,color,clarity,size
7904,0.27,3,3,4,44.433792
7905,0.9,3,2,1,146.276509
7906,0.42,4,5,2,69.25217999999998
7907,1.22,4,2,1,201.613104
7908,0.53,2,5,2,87.13127700000001
7909,0.74,3,5,2,117.13044000000002
7910,0.97,3,1,0,162.55040000000002
7911,1.01,2,5,4,164.03490399999998
7912,0.4,3,0,4,65.743216
7913,0.31,3,3,7,51.60496000000001
7914,1.33,3,2,2,216.52224000000004
7915,1.26,4,4,4,205.371936
7916,0.91,2,4,4,145.47456
7917,1.03,3,5,1,167.28075
7918,0.71,3,3,2,114.52583999999996
7919,0.74,4,5,1,119.962744
7920,0.48,3,3,2,78.89934
7921,0.61,0,4,4,97.394066
7922,0.8,3,4,1,130.280832
7923,0.33,4,3,5,54.55277399999999
7924,2.5,0,0,3,396.32412
7925,2.01,4,1,3,321.226056
7926,1.07,3,2,1,174.82399999999998
7927,1.35,2,1,1,220.00979
7928,1.02,3,6,2,164.89792000000003
7929,0.4,3,5,3,65.58145
7930,0.92,4,5,2,153.22397999999998
7931,1.01,4,2,1,163.37344000000002
7932,0.3,4,2,7,49.16082599999999
7933,0.63,3,5,4,102.102
7934,0.9,3,2,2,146.39102400000002
7935,0.71,1,4,2,120.7459
7936,0.4,3,3,6,67.92912000000001
7937,0.91,2,6,4,146.08902
7938,0.59,3,5,2,95.33832
7939,1.03,3,2,3,168.9311
7940,0.71,0,4,2,111.554289
7941,0.42,3,6,2,68.713029
7942,0.3,2,1,4,50.254806
7943,1.5,2,6,1,243.238896
7944,0.54,3,2,2,88.27963199999999
7945,1.5,0,1,3,245.9925
7946,0.46,0,1,6,73.82185
7947,1.06,3,1,4,175.546397
7948,0.54,4,4,3,89.883448
7949,0.3,0,6,5,49.8236
7950,0.9,0,5,2,146.919423
7951,0.5,0,4,3,80.09805
7952,0.5,3,6,3,82.37877999999999
7953,1.64,3,1,3,273.91011000000003
7954,1.42,2,3,5,229.348224
7955,0.42,3,6,5,68.71392
7956,0.5,2,0,1,81.526473
7957,0.77,4,4,2,126.385497
7958,0.41,3,3,1,68.44437599999999
7959,0.32,3,3,5,53.52864000000002
7960,0.36,4,2,2,60.87966
7961,1.12,4,2,1,179.736648
7962,0.4,2,3,4,66.810408
7963,1.0,3,2,2,165.92853200000005
7964,0.34,3,4,4,57.551838
7965,0.3,3,6,3,49.82754
7966,0.3,4,5,1,47.951475
7967,0.7,3,4,3,114.286221
7968,0.35,3,5,6,57.137796
7969,0.35,2,4,1,58.14136799999999
7970,1.01,3,5,4,166.35840000000002
7971,2.26,3,2,1,363.8596
7972,1.03,1,3,1,162.48456
7973,1.01,0,2,2,161.22015
7974,0.5,4,4,3,81.06664
7975,0.91,3,4,3,149.04924000000003
7976,0.25,2,3,6,40.64831100000001
7977,2.19,4,2,2,355.53465000000006
7978,0.57,3,5,2,93.35536
7979,0.32,3,5,4,52.03440000000001
7980,0.5,2,6,3,81.030785
7981,1.22,3,1,2,198.94970400000005
7982,0.41,0,1,4,65.906776
7983,1.49,1,4,2,228.83184
7984,0.71,1,2,2,110.203896
7985,1.0,4,5,3,160.831661
7986,1.01,4,2,2,160.825437
7987,1.62,3,5,3,265.190848
7988,1.02,2,4,2,168.33762000000002
7989,0.23,0,3,6,40.591044
7990,0.79,3,3,2,126.3249
7991,0.7,2,1,2,112.72173
7992,0.43,3,2,2,71.093792
7993,0.31,3,2,4,51.20766
7994,1.01,4,5,2,163.735117
7995,0.33,3,5,5,55.8107
7996,0.35,2,2,3,59.465312
7997,0.31,4,1,2,51.060968
7998,0.51,3,5,3,82.93670999999999
7999,1.57,2,2,2,256.829104
8000,1.01,2,5,2,164.283756
8001,1.52,4,5,1,227.93184
8002,1.01,4,5,3,167.2333
8003,0.58,2,4,2,93.642912
8004,1.09,4,1,2,177.55293600000002
8005,0.42,4,5,4,67.71718800000001
8006,0.32,3,3,7,52.778336
8007,0.9,2,4,1,142.673952
8008,0.53,3,2,4,87.73952600000001
8009,1.51,3,3,3,246.211035
8010,0.45,3,4,6,74.27969999999999
8011,0.41,3,3,7,68.744286
8012,0.3,2,6,3,48.112866
8013,0.53,3,5,3,87.75952
8014,0.7,2,2,3,115.70202000000002
8015,0.57,3,2,6,93.35536
8016,1.04,4,3,2,167.54970799999998
8017,0.3,3,1,5,49.368033
8018,0.33,3,5,2,54.713793
8019,2.32,4,1,2,381.875772
8020,0.3,3,5,5,48.65664999999999
8021,0.72,2,1,3,118.43916000000002
8022,0.9,0,2,2,144.139149
8023,1.51,2,1,4,244.789
8024,1.51,2,5,3,240.732128
8025,0.51,3,2,1,83.68742400000001
8026,1.19,4,1,1,198.011262
8027,0.4,2,6,3,66.047904
8028,1.03,3,4,3,171.37493999999998
8029,1.14,4,0,1,186.906906
8030,0.3,3,5,5,49.967288
8031,0.3,2,6,3,48.795318
8032,0.61,3,4,5,102.241958
8033,1.01,2,4,3,162.3012
8034,0.55,3,4,3,90.88227999999998
8035,1.88,2,1,3,298.187178
8036,1.06,2,6,1,174.41952
8037,1.66,2,3,3,271.884753
8038,0.91,4,2,2,146.12733
8039,1.34,4,2,1,212.27832
8040,1.21,4,4,2,188.729436
8041,0.33,3,3,7,54.257754000000006
8042,1.0,2,4,1,158.903964
8043,0.3,2,5,1,49.068488
8044,0.7,2,5,4,114.24752
8045,0.72,2,5,3,116.841576
8046,0.31,3,3,3,51.20766
8047,1.19,3,4,5,194.62768
8048,1.13,3,4,2,188.285342
8049,2.05,4,3,1,337.5776
8050,1.01,2,5,5,163.761
8051,0.73,3,5,2,122.808618
8052,1.05,4,2,2,168.11925000000002
8053,0.31,3,2,3,51.184224
8054,0.64,4,2,2,105.366576
8055,1.09,0,4,1,174.871752
8056,1.62,4,3,4,264.29208
8057,0.71,3,5,4,119.436176
8058,1.17,0,6,1,195.64389
8059,1.03,4,5,1,166.18618500000002
8060,2.29,2,2,1,370.8516
8061,0.72,3,2,1,119.21539
8062,1.01,3,3,4,165.41560800000002
8063,0.7,3,6,1,115.214256
8064,0.56,4,4,2,91.871496
8065,1.01,0,1,1,155.5242
8066,0.36,4,3,1,59.52168
8067,0.9,2,4,1,142.648778
8068,1.26,4,4,4,205.371936
8069,0.72,4,0,2,116.88370000000002
8070,0.53,3,3,3,86.98095
8071,1.65,3,5,1,272.93084
8072,1.01,0,5,1,162.788535
8073,1.1,4,5,2,179.51453999999998
8074,0.52,4,4,2,86.75040000000001
8075,1.2,4,2,1,194.730588
8076,0.3,3,3,6,48.5673
8077,0.6,3,5,4,98.59184
8078,0.3,3,4,6,50.901256
8079,4.13,1,2,0,633.355
8080,1.23,4,3,4,201.31899000000004
8081,1.55,3,1,4,256.252374
8082,0.91,2,6,2,144.57243999999997
8083,0.6,0,1,4,97.599024
8084,1.02,2,6,2,162.34930799999998
8085,1.24,3,4,1,201.46105000000003
8086,0.3,3,4,7,50.55047999999999
8087,0.51,3,5,3,83.68647000000001
8088,0.31,4,2,4,51.605767
8089,1.06,3,2,2,176.41638
8090,1.2,2,4,1,188.75106
8091,1.08,0,0,3,172.64996000000002
8092,0.9,4,3,2,143.82335999999998
8093,0.35,2,3,5,55.69536000000001
8094,0.51,2,5,2,82.90304
8095,0.34,0,6,2,55.64474400000001
8096,0.5,4,5,3,80.888301
8097,0.37,2,2,3,59.09904
8098,0.71,0,4,3,117.7522
8099,0.7,1,4,1,113.375178
8100,1.0,0,5,2,157.02356
8101,1.67,3,4,3,271.47012
8102,0.43,3,3,7,71.058546
8103,0.7,4,4,1,114.512574
8104,0.31,3,3,1,51.018002
8105,0.52,3,2,6,87.31485000000002
8106,1.5,0,5,2,245.19
8107,0.72,2,5,1,118.565304
8108,0.3,3,1,4,50.17357199999999
8109,1.03,4,5,1,167.047848
8110,0.5,3,5,3,83.661144
8111,1.01,2,3,3,163.46880000000002
8112,1.21,3,2,2,193.523175
8113,1.59,2,2,3,259.119
8114,0.3,4,4,3,48.681576
8115,0.52,3,5,5,85.69728000000002
8116,1.1,4,5,2,182.96685
8117,0.41,4,3,2,66.52565000000001
8118,0.7,4,1,3,112.217488
8119,1.01,3,3,5,171.41480999999996
8120,0.8,3,3,2,129.67020000000002
8121,0.3,3,3,7,49.78368
8122,1.53,3,3,4,245.335296
8123,0.72,3,2,4,117.90506400000002
8124,1.23,4,1,1,199.772804
8125,0.4,4,1,6,64.753136
8126,1.5,4,0,1,243.970254
8127,2.32,4,0,1,383.666976
8128,0.53,0,4,2,86.824224
8129,1.0,0,1,4,157.860066
8130,1.15,3,4,5,188.027802
8131,1.21,4,3,6,196.24427999999995
8132,0.72,3,3,5,120.2456
8133,0.9,2,6,2,146.847924
8134,0.31,2,3,1,51.278891
8135,1.21,4,3,3,189.150528
8136,0.56,4,3,2,91.85397299999998
8137,1.07,2,3,4,176.61072
8138,0.4,3,3,5,65.882208
8139,1.09,2,2,4,179.38044
8140,0.44,2,5,4,73.50571800000002
8141,1.34,3,5,5,220.30827
8142,0.39,2,3,3,63.785195
8143,0.54,3,1,2,89.366025
8144,1.72,3,0,2,276.670008
8145,1.51,2,5,2,242.20086
8146,0.92,3,2,3,151.07439599999998
8147,0.4,0,3,4,67.18464
8148,0.31,2,2,4,51.06574199999999
8149,1.03,4,4,1,164.905066
8150,0.3,3,6,1,48.52140000000001
8151,0.3,2,6,1,48.6115
8152,0.27,2,5,5,43.17404
8153,0.71,3,6,1,116.59977
8154,0.53,3,3,7,86.79711599999999
8155,0.34,3,3,3,56.747763
8156,0.23,0,5,4,36.854784
8157,0.3,3,6,2,50.246784
8158,0.35,3,3,4,58.53580799999999
8159,1.04,3,5,2,172.221236
8160,0.51,3,3,5,83.16014000000001
8161,0.34,4,3,3,55.323984
8162,1.51,3,4,3,245.00196
8163,0.37,3,5,4,61.75608
8164,0.31,4,1,5,51.089670000000005
8165,2.08,4,2,1,345.96159600000004
8166,0.72,4,0,2,118.23768599999998
8167,0.3,2,6,2,48.815968000000005
8168,1.38,4,0,2,234.453744
8169,0.59,3,6,2,96.696354
8170,0.42,4,5,3,68.58578999999999
8171,0.92,2,5,2,149.15
8172,0.9,0,4,2,144.135792
8173,1.04,2,1,1,172.14648
8174,1.64,2,3,1,266.147574
8175,0.53,3,6,1,87.802488
8176,0.71,3,5,4,116.55644
8177,0.32,0,6,1,52.914582
8178,1.22,4,1,2,198.251025
8179,0.32,3,1,3,52.58484000000001
8180,0.73,3,6,3,120.093372
8181,0.91,3,1,1,149.28076800000002
8182,1.0,3,2,1,162.862898
8183,0.32,3,3,6,52.53952
8184,0.76,4,5,2,128.17728
8185,1.6,3,1,2,268.04616300000004
8186,1.0,1,2,5,158.98274700000002
8187,0.71,3,5,6,117.701076
8188,0.72,4,1,7,117.3744
8189,0.51,0,5,2,82.511445
8190,0.32,2,2,1,52.0366
8191,1.18,2,3,2,193.591275
8192,0.71,3,2,4,115.01318399999998
8193,0.71,3,0,3,117.95097599999998
8194,1.05,2,2,3,167.59436399999996
8195,1.26,3,0,1,203.5362
8196,1.01,4,2,1,155.925326
8197,1.2,2,1,3,198.240966
8198,1.27,4,1,4,203.948316
8199,0.77,2,0,6,123.20648
8200,0.93,2,1,4,150.7375
8201,0.7,0,4,0,111.65304
8202,0.35,3,1,3,57.4857
8203,0.41,4,3,5,66.804
8204,0.73,3,6,3,119.551208
8205,0.27,4,6,5,42.86447999999999
8206,0.85,2,4,4,141.111936
8207,0.71,0,5,2,112.021055
8208,0.51,0,5,3,82.699305
8209,0.57,3,5,2,92.307072
8210,0.53,3,3,5,87.57112000000001
8211,1.31,4,3,4,213.4944
8212,0.4,3,6,1,66.052098
8213,0.4,4,3,4,65.706354
8214,0.32,1,4,3,50.067108
8215,0.32,3,1,5,52.89856
8216,1.64,3,1,3,269.047552
8217,0.51,0,4,2,81.62893199999999
8218,1.7,4,2,5,273.751548
8219,1.0,3,4,1,162.89536
8220,0.93,2,3,2,152.09220000000002
8221,1.21,4,2,2,198.5337
8222,0.4,1,5,5,66.03260399999999
8223,1.72,4,3,5,278.48448
8224,0.74,3,2,4,120.014846
8225,1.51,4,3,1,244.735506
8226,1.67,4,1,3,274.06208
8227,1.5,0,4,3,237.537376
8228,0.32,3,2,6,53.28752000000001
8229,0.57,3,4,3,93.19635
8230,0.38,2,5,3,62.11567000000001
8231,0.7,2,5,4,109.91058
8232,1.21,4,2,2,190.9656
8233,0.9,2,4,2,143.44881999999998
8234,1.05,3,0,3,173.546835
8235,1.0,4,4,3,158.66650800000002
8236,2.04,4,1,1,337.44646000000006
8237,0.25,2,6,5,40.314105000000005
8238,1.01,4,6,4,162.70531200000002
8239,0.7,4,4,2,115.743135
8240,0.38,3,6,4,63.19123199999999
8241,0.41,4,3,3,65.06835000000001
8242,1.03,3,3,1,167.241648
8243,0.95,3,5,4,153.11268
8244,0.41,3,1,4,68.42761200000001
8245,1.13,1,1,3,190.8153
8246,0.32,3,2,3,53.31160799999999
8247,0.55,3,5,2,89.30120400000001
8248,1.51,4,3,1,246.98240000000004
8249,0.56,2,6,2,91.35568
8250,0.3,3,4,6,50.217608000000006
8251,0.39,4,5,3,62.85874
8252,1.04,2,6,7,171.513715
8253,0.58,3,4,5,94.670464
8254,1.02,0,6,2,159.65614499999998
8255,0.71,2,4,2,117.902928
8256,0.32,3,3,5,52.942560000000014
8257,0.7,2,4,6,110.897774
8258,0.41,3,5,4,67.5432
8259,1.02,1,5,2,161.962556
8260,1.2,2,1,2,188.866944
8261,1.57,4,1,1,251.759937
8262,1.2,4,1,2,198.14454
8263,0.41,2,5,5,67.71718800000001
8264,1.08,4,3,4,175.09459999999996
8265,0.97,4,6,2,152.925625
8266,0.54,3,2,5,89.91937499999999
8267,0.9,1,5,1,147.17566499999998
8268,0.32,0,2,2,51.72791200000001
8269,1.2,2,2,2,193.307
8270,0.56,3,2,2,92.52144
8271,1.19,3,5,1,196.28064
8272,0.63,3,4,3,103.854684
8273,1.0,4,4,5,162.644776
8274,0.28,3,3,2,46.85043999999999
8275,0.56,3,5,3,92.20092
8276,0.91,2,3,2,147.08709
8277,1.01,4,1,6,159.116112
8278,0.3,3,4,3,47.572272000000005
8279,1.51,3,3,4,248.4108
8280,1.02,2,4,1,166.552221
8281,1.51,4,2,4,238.648356
8282,0.86,2,2,2,141.150618
8283,0.5,4,4,3,79.759768
8284,2.04,3,1,2,334.86453
8285,1.21,4,0,2,192.441312
8286,0.39,2,4,5,64.82898000000002
8287,0.32,4,4,3,52.35648000000002
8288,0.51,4,5,3,84.83286
8289,0.31,3,3,5,51.109344
8290,0.41,4,2,6,67.60366499999999
8291,0.34,3,3,3,56.196
8292,0.55,2,4,3,90.260625
8293,0.82,3,1,4,135.20318
8294,0.62,1,4,7,102.386844
8295,0.78,3,0,3,127.535436
8296,0.31,4,2,3,50.101632000000016
8297,0.91,0,4,2,153.075024
8298,1.02,4,4,2,163.63008000000002
8299,0.34,2,1,2,55.717442
8300,1.33,3,3,6,217.078056
8301,1.51,0,3,3,240.06528000000003
8302,1.53,3,4,2,246.261404
8303,2.03,1,2,0,314.137725
8304,0.9,3,6,3,147.87372
8305,0.52,3,5,3,84.013056
8306,1.2,3,2,2,200.145084
8307,0.97,2,3,1,156.875268
8308,0.33,2,5,2,54.113335
8309,0.72,3,0,3,118.5984
8310,0.7,4,5,3,111.80736
8311,0.3,3,3,1,48.35952
8312,0.7,0,1,2,114.71688
8313,0.77,2,3,5,123.20648
8314,0.51,3,3,5,82.64652
8315,1.52,3,0,2,245.800555
8316,1.21,4,2,3,200.060091
8317,0.38,4,3,2,61.35822
8318,0.3,3,4,4,50.01416
8319,0.77,2,1,4,123.802965
8320,0.71,2,6,2,116.62175999999998
8321,0.3,4,3,4,48.22321
8322,1.2,1,1,0,173.700945
8323,0.4,4,2,2,65.13683
8324,1.51,3,1,3,240.4584
8325,0.46,3,4,2,76.28949999999999
8326,1.09,3,1,4,177.99326399999998
8327,0.41,2,3,5,66.16566000000002
8328,0.41,2,2,2,67.092912
8329,0.97,4,2,2,157.31352
8330,1.21,4,2,1,194.04360000000003
8331,0.4,2,3,7,64.55456700000002
8332,0.72,4,1,2,118.951822
8333,0.4,3,6,5,65.41342200000001
8334,0.71,3,6,2,110.894244
8335,1.06,2,5,2,174.643544
8336,1.5,0,3,1,243.64670400000003
8337,0.51,3,6,2,84.23958
8338,0.4,3,4,3,67.37601200000002
8339,0.41,3,3,1,67.34740000000001
8340,0.55,2,3,4,90.98775
8341,0.55,3,2,7,90.883258
8342,1.24,4,5,1,201.217627
8343,2.48,2,4,1,402.6024000000001
8344,1.01,0,3,2,161.75214
8345,1.51,3,0,4,245.50832
8346,1.0,2,5,3,163.23962400000002
8347,0.9,3,6,2,144.296768
8348,1.06,3,4,1,171.690508
8349,0.31,2,5,2,50.754564
8350,1.01,2,2,2,171.75906
8351,0.51,2,3,5,83.32288000000001
8352,0.9,2,5,0,139.628527
8353,1.24,4,3,1,198.15088
8354,1.09,3,2,2,182.247768
8355,0.52,3,5,3,86.56648000000001
8356,1.23,3,4,1,204.360156
8357,2.02,2,3,1,327.730884
8358,1.04,3,4,2,170.947752
8359,0.43,3,3,4,70.004088
8360,1.15,3,3,1,189.21202
8361,1.03,3,4,2,171.771558
8362,1.0,2,2,2,163.172646
8363,0.96,4,0,2,154.39284
8364,0.41,4,3,3,66.24554200000001
8365,0.37,2,4,3,61.438248
8366,0.79,3,1,2,131.1552
8367,0.31,2,4,2,49.990828
8368,2.24,3,2,1,364.519944
8369,0.36,3,3,7,59.153166
8370,1.23,4,0,5,200.328464
8371,0.38,4,6,4,61.33823999999999
8372,0.32,4,3,3,52.70408
8373,0.67,2,4,3,111.6288
8374,0.3,3,3,5,48.6115
8375,0.71,2,5,1,115.362
8376,0.52,2,3,4,83.46060800000001
8377,0.22,4,5,3,36.843357000000005
8378,1.02,0,6,1,170.31936
8379,1.01,0,6,1,166.457376
8380,0.25,0,5,4,40.94378400000001
8381,0.6,4,5,2,99.986656
8382,1.0,0,6,4,150.88437000000002
8383,1.04,3,4,5,169.35555000000002
8384,1.07,3,3,4,176.380032
8385,1.29,4,6,2,209.20716
8386,0.71,4,5,2,118.206748
8387,0.73,3,4,5,118.979868
8388,0.44,0,0,4,71.977626
8389,0.52,3,4,5,86.045529
8390,1.23,0,0,3,196.78778
8391,1.22,2,0,2,199.178
8392,0.78,3,6,2,126.062664
8393,0.4,3,6,5,66.29860000000001
8394,0.61,3,6,2,100.533888
8395,0.35,3,5,3,57.505248
8396,0.5,4,5,3,80.09805
8397,0.3,3,4,5,49.98672
8398,0.82,3,2,4,134.08800000000002
8399,0.4,4,3,4,67.05199200000001
8400,0.78,4,1,3,126.14966400000002
8401,0.91,0,5,2,141.74962200000002
8402,0.37,3,4,2,61.33823999999999
8403,0.31,3,5,3,52.15266
8404,0.36,3,4,4,58.665312
8405,1.29,0,1,3,211.350312
8406,1.5,3,3,5,246.211035
8407,0.9,3,6,3,148.4125
8408,0.71,2,5,2,116.637664
8409,0.9,4,6,1,145.510806
8410,2.1,4,5,1,341.162442
8411,0.74,2,2,1,120.013608
8412,1.52,2,3,3,245.859768
8413,1.51,4,2,3,246.17728
8414,1.23,3,1,6,200.76102
8415,1.0,0,4,3,160.01999999999998
8416,0.74,2,5,1,123.457332
8417,1.56,4,6,2,253.531392
8418,2.28,4,0,4,377.646984
8419,1.5,2,3,5,241.526328
8420,0.97,3,1,0,162.55040000000002
8421,0.31,3,3,6,50.50458
8422,0.32,4,5,3,52.628400000000006
8423,1.0,0,3,3,160.669873
8424,0.31,3,2,6,52.061888
8425,1.52,4,3,3,244.248368
8426,0.71,2,3,3,113.48243999999998
8427,0.33,4,3,5,55.5282
8428,0.7,2,5,1,113.734656
8429,0.31,3,4,3,51.4431
8430,0.5,3,4,5,81.51063200000002
8431,1.0,0,5,2,156.1725
8432,1.07,3,5,1,175.575456
8433,0.53,3,3,5,88.93081999999998
8434,0.41,3,4,5,66.86895600000001
8435,0.41,3,4,3,67.91423999999999
8436,1.87,4,1,1,300.58791
8437,1.21,4,1,2,200.35043
8438,0.3,4,5,4,48.81254400000001
8439,0.9,4,3,3,144.745785
8440,1.52,3,1,4,247.086
8441,0.53,2,6,1,87.09350199999999
8442,0.72,3,5,2,118.93939199999998
8443,1.52,3,1,7,241.932514
8444,0.4,0,1,6,64.71129599999999
8445,0.9,0,6,1,142.720368
8446,0.79,0,5,2,128.334
8447,0.71,2,5,3,115.865184
8448,0.75,2,4,4,123.7296
8449,0.3,2,3,5,47.257560000000005
8450,0.55,3,4,1,91.182672
8451,0.82,4,3,2,133.558516
8452,0.5,2,5,2,81.19124199999999
8453,0.7,3,2,5,116.9872
8454,0.25,3,1,3,40.803
8455,1.12,4,2,1,186.28686000000005
8456,0.57,3,1,3,95.6259
8457,1.0,0,5,3,160.83264
8458,0.9,2,1,2,143.38742
8459,1.24,3,5,3,202.41081
8460,0.71,4,3,1,115.01318399999998
8461,1.26,3,3,4,209.11438000000004
8462,1.58,2,1,2,259.25851000000006
8463,0.57,3,6,3,92.65672
8464,1.2,2,6,1,191.1816
8465,0.41,3,3,4,68.06976
8466,0.6,2,3,2,97.568268
8467,1.5,4,2,3,242.804952
8468,1.05,4,2,0,169.06109999999998
8469,0.33,4,2,4,54.212125
8470,0.57,3,4,1,93.74904
8471,0.78,4,0,1,126.028386
8472,0.9,2,2,1,144.43044
8473,0.34,3,3,7,56.74859999999999
8474,1.0,0,4,2,156.85488
8475,1.02,0,4,1,168.304318
8476,1.5,2,4,1,242.927586
8477,1.21,3,3,2,196.169211
8478,0.5,3,4,1,81.73056
8479,1.05,3,3,3,173.22335999999996
8480,1.05,3,1,3,175.1211
8481,0.38,2,4,1,63.127659
8482,0.77,3,1,5,125.97975
8483,1.0,0,3,1,159.216876
8484,1.01,3,5,3,166.44383800000003
8485,0.47,3,3,1,76.346388
8486,0.91,0,3,4,144.09573
8487,0.37,4,6,2,61.65621
8488,0.51,3,4,1,82.64652
8489,0.62,4,4,1,102.9336
8490,1.0,1,5,2,148.82016000000002
8491,0.32,4,0,4,51.32349
8492,0.71,2,5,2,119.70156
8493,0.55,3,4,2,91.990248
8494,1.04,1,1,0,166.68240400000002
8495,0.7,3,5,3,114.609978
8496,0.4,3,1,5,66.69891
8497,1.63,3,4,0,265.707
8498,0.55,3,3,5,91.008684
8499,0.56,3,1,6,92.763853
8500,1.5,2,4,3,234.86922
8501,0.26,2,6,5,45.227188000000005
8502,0.64,0,4,3,105.67559599999998
8503,0.93,4,4,1,147.158202
8504,0.46,3,6,3,74.25171599999999
8505,1.51,1,4,0,242.6328
8506,1.09,0,2,2,178.201088
8507,1.51,0,1,1,242.311281
8508,0.74,3,3,5,122.80086
8509,0.35,2,2,2,58.430658
8510,1.51,4,4,2,243.25683200000003
8511,0.39,2,1,3,64.664028
8512,1.76,2,1,1,284.87844000000007
8513,0.71,1,0,3,112.704718
8514,0.34,0,5,2,55.967976
8515,1.0,0,4,2,160.31197199999997
8516,1.19,3,2,5,195.34536000000003
8517,0.54,2,5,4,89.74680000000001
8518,0.82,3,2,5,134.89745499999998
8519,0.42,3,3,3,69.14338200000002
8520,0.35,2,4,7,58.97437
8521,0.28,3,5,5,45.62587499999999
8522,1.11,3,3,3,181.37476
8523,0.82,3,2,2,136.48799999999997
8524,0.6,4,5,2,100.972403
8525,1.07,3,4,2,176.21268500000002
8526,1.51,4,1,3,246.0681
8527,1.04,3,3,1,173.059056
8528,0.23,3,0,4,37.70442
8529,0.5,4,3,5,81.049088
8530,1.6,4,3,5,259.807699
8531,1.01,2,1,2,161.5432
8532,0.9,4,5,1,143.109642
8533,0.35,3,6,1,57.99611999999999
8534,0.5,4,6,2,81.410048
8535,0.31,3,1,6,51.94329600000001
8536,0.68,0,3,6,111.9244
8537,0.51,4,5,3,83.22142500000001
8538,0.32,3,4,6,53.650296
8539,1.26,2,3,5,207.057875
8540,0.31,2,5,2,50.574833
8541,1.01,4,3,5,164.55111000000002
8542,0.7,2,5,4,113.79043500000002
8543,2.01,2,2,2,331.2144
8544,0.95,3,0,2,156.670272
8545,0.4,3,3,6,67.29188400000001
8546,0.38,3,6,4,64.14513000000001
8547,0.37,4,4,5,59.206576
8548,0.3,4,3,4,48.863904000000005
8549,0.7,2,5,3,113.806752
8550,0.59,4,6,2,96.168576
8551,0.34,3,5,4,55.74559500000001
8552,1.01,4,2,3,165.25555200000002
8553,1.01,2,3,4,161.32903199999998
8554,0.71,3,6,4,117.11657499999995
8555,1.01,3,3,1,168.245424
8556,0.4,3,6,5,66.333456
8557,1.5,0,3,1,244.68576
8558,0.33,3,3,3,54.136372
8559,0.63,4,5,3,102.7026
8560,1.5,4,6,1,241.195336
8561,1.01,4,4,3,166.62838
8562,0.52,4,6,6,87.02930699999999
8563,0.23,3,4,6,37.4556
8564,0.83,3,4,4,134.05396199999998
8565,0.76,4,5,3,129.16692
8566,1.54,2,2,2,250.31106000000003
8567,0.25,2,3,3,41.47524
8568,0.52,1,5,5,85.871488
8569,0.3,2,5,5,49.04064
8570,0.5,4,4,5,81.965422
8571,0.48,2,6,5,80.842752
8572,0.38,3,1,2,63.296780000000005
8573,0.76,3,0,2,126.06048
8574,1.52,2,3,3,245.260224
8575,2.0,3,1,4,325.7096479999999
8576,0.31,3,6,1,50.434272
8577,0.92,3,5,2,151.353125
8578,0.71,0,5,1,118.005561
8579,0.3,3,2,5,50.944656
8580,1.63,3,4,0,265.707
8581,0.72,2,5,2,117.16848
8582,1.3,4,0,4,213.9886
8583,0.33,3,6,2,54.777168
8584,1.78,4,2,4,296.0523
8585,0.5,2,3,2,82.79107200000001
8586,0.59,2,3,4,96.025545
8587,1.51,1,5,2,243.16435
8588,1.15,2,2,4,186.79584
8589,1.18,4,1,1,192.32216000000005
8590,0.82,2,3,2,135.850932
8591,0.36,3,3,5,60.224472
8592,0.7,2,2,4,113.073408
8593,0.42,4,6,2,68.72838
8594,0.31,4,3,3,50.059296
8595,0.56,2,6,7,93.0228
8596,0.39,4,3,3,63.752832000000005
8597,1.01,2,3,2,166.72031199999998
8598,1.29,2,5,4,208.29501
8599,0.51,3,0,1,83.36052
8600,1.1,3,3,3,181.64256
8601,0.41,2,6,5,67.73642400000001
8602,0.3,4,3,4,49.42392
8603,1.23,3,2,3,198.256125
8604,1.01,4,2,1,167.726148
8605,1.2,4,3,3,188.36480200000003
8606,0.7,2,5,4,110.424996
8607,0.33,3,3,4,53.28752000000001
8608,0.36,2,5,3,58.47659999999999
8609,0.38,0,5,6,60.728913000000006
8610,0.35,4,5,3,57.20399999999999
8611,1.51,3,0,2,249.49197
8612,0.38,3,4,4,63.49230000000001
8613,2.1,3,1,1,342.41232
8614,1.01,0,2,2,164.55175100000002
8615,1.18,4,1,1,193.66731
8616,0.42,0,5,5,67.13762
8617,0.45,2,3,5,73.10061
8618,0.7,0,4,4,111.82464
8619,0.46,4,4,6,75.336525
8620,0.93,4,2,3,153.66351
8621,0.27,3,4,7,44.79355799999999
8622,0.74,2,1,4,122.81875199999998
8623,0.3,0,2,5,49.709088
8624,0.31,4,4,3,50.949830000000006
8625,1.26,3,0,4,204.245184
8626,0.55,3,5,2,89.442675
8627,1.01,4,4,1,165.378
8628,2.01,3,4,1,322.063952
8629,0.51,3,6,3,83.42172
8630,0.7,3,6,2,115.5704
8631,0.53,3,6,5,87.94558800000001
8632,1.22,3,3,1,207.36729
8633,1.01,4,3,1,161.91705600000003
8634,2.02,4,1,2,326.27124
8635,1.51,0,4,1,239.680896
8636,1.06,2,1,1,173.32806499999998
8637,1.03,3,3,2,172.563132
8638,1.1,3,1,1,179.5101
8639,0.7,3,6,1,114.286221
8640,0.43,4,4,2,70.33107900000002
8641,1.01,4,6,1,167.144742
8642,0.54,4,4,3,89.74484999999999
8643,0.51,4,6,4,84.90424399999999
